,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-HT-8110,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.9984591679506933,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027906976744186047,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4423076923076923,0.0,-0.08256880733944955,-0.0017152658662092624
TCGA-HT-8111,0.0,0.0,-1.0,-0.9952153110047847,0.0,-0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12135922330097088,-1.0,-0.9988137603795967,0.0,0.0,-0.3785310734463277,0.0,0.0,0.0,0.0,0.0,-0.9960238568588469,-0.9947089947089947,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21980676328502416,0.0,-0.0017152658662092624
TCGA-HT-8113,0.0,0.0,-0.00228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9990697674418605,-0.9969325153374233,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-8114,0.0,0.0,-0.23059360730593606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13592233009708737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-8563,-0.04294478527607362,-0.2243150684931507,-0.8424657534246576,0.0,0.0,-0.7065073041168659,-0.636094674556213,-0.4761171032357473,-0.4311774461028192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8623962040332147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004629629629629629,0.0,0.0,0.0,0.0,-0.1958041958041958,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-8564,-1.0,-0.9982876712328768,-1.0,-0.9976076555023924,0.0,-0.0013280212483399733,-0.9970414201183432,-1.0,-0.001658374792703151,-1.0,-0.9973045822102425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0009302325581395349,-0.003067484662576687,0.0,0.0,-1.0,0.0,-0.043933054393305436,0.0,-0.9980119284294234,-0.9982363315696648,-0.004629629629629629,0.0,0.0,0.0,-1.0,-0.9976689976689976,-0.003289473684210526,0.0,-0.9961538461538462,-1.0,0.0,-0.003430531732418525
TCGA-HT-A4DS,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-1.0,-0.001658374792703151,0.0,-0.784366576819407,-1.0,-0.42391304347826086,0.0,0.0,0.0,-0.0011862396204033216,-0.0027906976744186047,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,0.0,0.0,0.0,-0.0013605442176870747,-1.0,-0.9976689976689976,0.0,0.0,-0.9961538461538462,-1.0,-0.2018348623853211,-0.0017152658662092624
TCGA-HT-A4DV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-A5R5,0.0,0.0,-0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-A5R7,-0.1901840490797546,-1.0,-1.0,-0.9964114832535885,-1.0,-0.99867197875166,-0.878698224852071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9869513641755635,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,-1.0,-0.3,-0.8250497017892644,-0.001763668430335097,-0.004629629629629629,-0.9323017408123792,-0.006711409395973154,-0.6353741496598639,0.0,-0.002331002331002331,0.0,-0.4555735056542811,0.0,0.0,-0.0045871559633027525,-0.0017152658662092624
TCGA-HT-A5R9,0.0,-0.0017123287671232876,-0.0045662100456621,0.0,0.0,0.0,0.0,0.0,-0.006633499170812604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.0045871559633027525,0.0
TCGA-HT-A5RA,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.15716486902927582,0.0,0.0,0.0,-0.13450292397660818,0.0,0.0,0.0,0.0,-0.027283511269276393,-0.06325581395348837,-0.07157464212678936,0.0,0.0,0.0,0.0,0.0,0.0,-0.8111332007952287,-0.2257495590828924,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.025728987993138937
TCGA-HT-A5RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015408320493066256,0.0,0.0,-0.3288409703504043,0.0,0.0,-1.0,-1.0,0.0,-0.0011862396204033216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03974358974358974,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.8484848484848485,0.0,0.0,0.0,0.0,-1.0,-0.888507718696398
TCGA-HT-A5RC,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,-0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.19729206963249515,-0.06040268456375839,0.0,0.0,-0.018648018648018648,0.0,-0.0016155088852988692,0.0,-0.0024154589371980675,-0.28440366972477066,-0.0017152658662092624
TCGA-HT-A614,0.0,0.0,-1.0,-0.9976076555023924,-0.0975609756097561,-0.03718459495351926,-0.40236686390532544,0.0,0.0,-0.42410714285714285,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05084745762711865,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.12395309882747069,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.44954128440366975,0.0
TCGA-HT-A615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6363636363636364,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.05930470347648262,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-A616,0.0,0.0,-1.0,-0.03229665071770335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003289473684210526,0.0,-0.0038461538461538464,0.0,0.0,0.0
TCGA-HT-A617,-0.9447852760736196,-0.9452054794520548,0.0,-0.0023923444976076554,0.0,0.0,-0.9940828402366864,-1.0,0.0,0.0,0.0,0.0,-0.033816425120772944,-1.0,-1.0,0.0,-0.0011862396204033216,-0.19627906976744186,-0.002044989775051125,0.0,-0.002702702702702703,0.0,-1.0,0.0,0.0,-0.003976143141153081,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9976689976689976,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-HT-A618,0.0,0.0,-0.8767123287671232,-0.0011961722488038277,0.0,-0.9907038512616202,-0.005917159763313609,-0.9984591679506933,-0.9436152570480929,0.0,0.0,0.0,0.0,0.0,0.0,-0.20860927152317882,-0.9893238434163701,0.0,0.0,0.0,-0.8324324324324325,0.0,-1.0,0.0,-0.7756410256410257,0.0,-0.001763668430335097,-0.004629629629629629,0.0,-0.006711409395973154,-0.8598639455782313,0.0,-0.002331002331002331,0.0,-0.43295638126009695,-0.0038461538461538464,0.0,-0.29357798165137616,0.0
TCGA-HT-A619,0.0,-0.0017123287671232876,0.0,0.0,0.0,-0.0013280212483399733,-0.0029585798816568047,-0.6348228043143297,-0.9983416252072969,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,-0.0033112582781456954,-1.0,-0.9953488372093023,-0.38548057259713703,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.010256410256410256,-1.0,-0.9964726631393298,-1.0,-1.0,0.0,-0.22585034013605443,-0.09715242881072027,-0.9976689976689976,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.0017152658662092624
TCGA-HT-A61B,0.0,0.0,-1.0,-0.7033492822966507,-0.10801393728222997,-0.703851261620186,-1.0,-0.0015408320493066256,-0.9983416252072969,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,-0.03642384105960265,-0.9988137603795967,0.0,-0.0010224948875255625,0.0,0.0,-1.0,-0.29336188436830835,-0.9769874476987448,-0.9961538461538462,0.0,0.0,-0.009259259259259259,0.0,-0.4563758389261745,0.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,0.0
TCGA-HT-A61C,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.0029585798816568047,-0.9984591679506933,0.0,0.0,0.0,-0.008771929824561403,0.0,-0.014285714285714285,0.0,0.0,0.0,-0.8372093023255814,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.001282051282051282,0.0,-0.001763668430335097,0.0,-0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538464,0.0,-0.013761467889908258,-0.0017152658662092624
TCGA-HT-A74H,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,-0.39303482587064675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037209302325581395,-0.002044989775051125,0.0,0.0,0.0,-0.40471092077087795,-0.012552301255230125,0.0,0.0,0.0,0.0,-0.0038684719535783366,0.0,-0.3224489795918367,-0.12897822445561138,-0.002331002331002331,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.0017152658662092624
TCGA-HT-A74J,0.0,-0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.20278330019880716,-0.001763668430335097,0.0,-0.37524177949709864,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.42201834862385323,-0.0017152658662092624
TCGA-HT-A74K,0.0,-0.0017123287671232876,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,-0.9983416252072969,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.06032719836400818,-0.005649717514124294,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,0.0,0.0,0.0,-0.002331002331002331,0.0,-0.0032310177705977385,0.0,0.0,0.0,0.0
TCGA-HT-A74L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.001282051282051282,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-0.07705192629815745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-A74O,0.0,0.0,-0.5730593607305936,-0.0011961722488038277,0.0,0.0,-0.878698224852071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3879003558718861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19907407407407407,0.0,-0.38926174496644295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HW-7486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HW-7487,0.0,-0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,-0.0030816640986132513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,-0.0038461538461538464,0.0,0.0,0.0
TCGA-HW-7489,0.0,-0.0017123287671232876,0.0,-0.0023923444976076554,0.0,0.0,-0.9940828402366864,-0.6810477657935285,-0.3150912106135987,0.0,0.0,0.0,0.0,-0.3142857142857143,-0.15048543689320387,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10934744268077601,-0.09722222222222222,-0.3346228239845261,-0.006711409395973154,-0.6095238095238096,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,0.0
TCGA-HW-7490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004975124378109453,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038684719535783366,0.0,0.0,-0.006700167504187605,0.0,0.0,0.0,0.0,0.0,-0.47706422018348627,0.0
TCGA-HW-7491,0.0,-0.0017123287671232876,0.0,-0.0035885167464114833,0.0,0.0,-0.9319526627218935,0.0,0.0,-0.002232142857142857,0.0,0.0,0.0,-1.0,-1.0,-0.006622516556291391,-0.9988137603795967,-0.998139534883721,-0.06134969325153374,0.0,-0.002702702702702703,-0.0049504950495049506,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.004846526655896607,0.0,0.0,0.0,0.0
TCGA-HW-7493,0.0,-0.0017123287671232876,-0.54337899543379,-0.0011961722488038277,0.0,0.0,-0.0029585798816568047,0.0,-0.04643449419568822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,-1.0,-0.9987179487179487,0.0,-0.001763668430335097,0.0,-0.7911025145067698,0.0,0.0,-0.1490787269681742,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,0.0
TCGA-HW-7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-0.0016750418760469012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HW-8319,0.0,0.0,-0.9840182648401826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42201834862385323,0.0
TCGA-HW-8320,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,-0.010869565217391304,-1.0,-1.0,0.0,-0.3155397390272835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48623853211009177,0.0
TCGA-HW-8321,0.0,-0.773972602739726,0.0,-0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0929951690821256,-0.05714285714285714,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.18205128205128204,0.0,-0.328042328042328,0.0,-0.35589941972920697,0.0,0.0,0.0,-0.016317016317016316,0.0,-0.0016155088852988692,0.0,-0.2391304347826087,0.0,0.0
TCGA-HW-8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-0.271356783919598,0.0,0.0,0.0,0.0,0.0,-0.5825688073394495,0.0
TCGA-HW-A5KJ,0.0,0.0,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6650485436893204,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,-0.005649717514124294,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,-0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HW-A5KK,-1.0,-0.9982876712328768,-0.0045662100456621,0.0,0.0,0.0,-0.1242603550295858,-0.9491525423728814,0.0,0.0,0.0,0.0,0.0,-0.9857142857142858,0.0,0.0,-0.0011862396204033216,0.0,-0.012269938650306749,0.0,0.0,0.0,-1.0,0.0,-0.008974358974358974,-0.0019880715705765406,-0.001763668430335097,0.0,0.0,0.0,0.0,0.0,-0.9836829836829837,-0.003289473684210526,0.0,0.0,-0.004830917874396135,-0.21100917431192662,-0.003430531732418525
TCGA-HW-A5KL,0.0,0.0,-0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06032719836400818,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.09693053311793215,-0.0038461538461538464,0.0,0.0,0.0
TCGA-HW-A5KM,0.0,0.0,-0.0045662100456621,0.0,-0.020905923344947737,0.0,0.0,0.0,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,-0.04854368932038835,0.0,0.0,0.0,-0.0010224948875255625,-0.327683615819209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8486238532110092,0.0
TCGA-IK-7675,0.0,-0.6421232876712328,-0.9657534246575342,-0.11722488038277512,-0.006968641114982578,-0.31208499335989376,-0.07396449704142012,0.0,0.0,-0.002232142857142857,-0.0026954177897574125,-1.0,-0.7608695652173914,0.0,-0.009708737864077669,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.11794871794871795,-0.9900596421471173,-0.9947089947089947,-0.004629629629629629,-0.2746615087040619,-0.09395973154362416,-0.9959183673469387,-0.39195979899497485,0.0,0.0,-0.006462035541195477,0.0,0.0,-0.7339449541284404,-0.9914236706689536
TCGA-IK-8125,0.0,-0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,-0.7457627118644068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.0045871559633027525,0.0
TCGA-KT-A74X,0.0,0.0,0.0,-0.0035885167464114833,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014285714285714285,0.0,0.0,-0.9988137603795967,-0.9953488372093023,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.004629629629629629,-0.6286266924564797,0.0,0.0,0.0,0.0,0.0,-0.0032310177705977385,0.0,0.0,0.0,-0.0017152658662092624
TCGA-KT-A7W1,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005581395348837209,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.0,-0.005442176870748299,0.0,0.0,0.0,0.0,0.0,0.0,-0.3165137614678899,-0.0017152658662092624
TCGA-P5-A5ET,0.0,0.0,-0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.05930470347648262,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5EU,0.0,-0.2636986301369863,-0.7123287671232876,-0.0011961722488038277,-0.5923344947735192,-0.6055776892430279,-0.6834319526627219,-0.5839753466872111,-0.5538971807628524,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,-0.36423841059602646,-0.7497034400948992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08461538461538462,-0.9781312127236581,0.0,-0.004629629629629629,0.0,0.0,0.0,-0.018425460636515914,-0.9836829836829837,-0.006578947368421052,-0.0032310177705977385,-0.8538461538461538,0.0,-0.9128440366972477,-0.0017152658662092624
TCGA-P5-A5EV,0.0,-0.0017123287671232876,0.0,0.0,-0.03484320557491289,0.0,0.0,-0.559322033898305,-0.028192371475953566,-0.002232142857142857,0.0,0.0,-0.37077294685990336,0.0,0.0,0.0,-0.8956109134045077,0.0,-0.0010224948875255625,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9953703703703703,-1.0,0.0,0.0,0.0,-0.9836829836829837,0.0,-0.0016155088852988692,0.0,0.0,-1.0,-0.022298456260720412
TCGA-P5-A5EW,0.0,0.0,0.0,0.0,-1.0,-0.9946879150066401,0.0,0.0,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4463276836158192,-0.005405405405405406,-1.0,0.0,0.0,-0.1782051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5EX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7057010785824345,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.05930470347648262,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,-0.0027210884353741495,0.0,-0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5EY,0.0,0.0,0.0,0.0,-0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016556291390728477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5EZ,-0.08588957055214724,-1.0,0.0,-0.0023923444976076554,-0.2264808362369338,-0.9734395750332006,-0.9940828402366864,-1.0,-0.9983416252072969,-0.002232142857142857,-0.15363881401617252,-1.0,-0.998792270531401,-0.9857142857142858,0.0,0.0,-0.7615658362989324,0.0,-0.003067484662576687,0.0,0.0,-0.8217821782178217,0.0,0.0,-0.001282051282051282,-0.0019880715705765406,-0.001763668430335097,-0.37037037037037035,-0.35589941972920697,-0.006711409395973154,-0.4639455782312925,-0.01675041876046901,-0.9836829836829837,0.0,-0.0016155088852988692,0.0,0.0,-0.43119266055045874,0.0
TCGA-P5-A5F0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014285714285714285,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.05930470347648262,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5F1,0.0,0.0,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21338912133891214,0.0,0.0,0.0,0.0,0.0,-0.006711409395973154,-0.24081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A5F2,0.0,-0.6523972602739726,-0.0045662100456621,0.0,0.0,0.0,-0.0029585798816568047,-0.5639445300462249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7556346381969158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3260437375745527,-0.1763668430335097,-0.004629629629629629,0.0,0.0,0.0,0.0,-0.9953379953379954,-0.0756578947368421,-0.0016155088852988692,0.0,0.0,-0.48623853211009177,0.0
TCGA-P5-A5F4,-0.06748466257668712,-0.0017123287671232876,0.0,-0.0023923444976076554,-0.006968641114982578,-0.9601593625498008,-0.9940828402366864,-0.0030816640986132513,0.0,-0.002232142857142857,-0.3557951482479784,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.653953488372093,-0.9979550102249489,0.0,0.0,-1.0,0.0,0.0,0.0,-0.003976143141153081,0.0,0.0,-0.017408123791102514,-0.47651006711409394,0.0,-1.0,-0.9976689976689976,0.0,0.0,0.0,0.0,-1.0,-0.022298456260720412
TCGA-P5-A5F6,0.0,0.0,-1.0,-0.9964114832535885,0.0,-0.0013280212483399733,-0.005917159763313609,-0.0015408320493066256,-0.001658374792703151,-0.004464285714285714,-0.0026954177897574125,-1.0,-0.998792270531401,0.0,0.0,-1.0,-1.0,-0.0009302325581395349,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.9980119284294234,-0.9964726631393298,-0.004629629629629629,0.0,0.0,0.0,-1.0,-0.9976689976689976,-1.0,-0.505654281098546,-0.9961538461538462,-1.0,-1.0,-0.9982847341337907
TCGA-P5-A72U,-1.0,-0.9982876712328768,0.0,-0.01555023923444976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03398058252427184,0.0,0.0,-0.011162790697674419,-0.046012269938650305,0.0,0.0,0.0,-1.0,0.0,-0.014102564102564103,0.0,-0.007054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1956521739130435,-0.21100917431192662,-0.0017152658662092624
